Truck_ID,Age,Total_KM_Driven,Fuel_Efficiency,Battery_Health,Service_Delay,Engine_Temp,Repair_Count,Status
T23277,2,30315,6.75,95.2,21,81.3,1,Truck Healthy
T23278,7,107618,5.87,84.0,51,84.9,0,Service Required Soon
T23279,4,57799,6.51,83.4,7,82.5,1,Truck Healthy
T23280,12,177210,3.81,64.3,34,95.8,4,High Risk
T23281,3,49793,6.34,89.8,2,81.9,1,Truck Healthy
T23282,11,130818,4.03,63.5,6,101.1,1,High Risk
T23283,13,157331,3.58,65.0,5,99.3,3,High Risk
T23284,1,18770,6.76,96.2,50,78.1,0,Service Required Soon
T23285,11,160998,3.87,67.2,59,97.4,5,High Risk
T23286,10,110416,3.36,71.8,57,94.5,2,High Risk
T23287,8,107536,5.36,72.9,2,91.3,5,Truck Healthy
T23288,8,123633,5.08,72.8,4,87.2,1,Truck Healthy
T23289,7,70580,5.62,81.5,54,90.8,1,Service Required Soon
T23290,9,83083,4.8,76.2,36,83.5,4,High Risk
T23291,11,118520,4.11,71.7,17,95.5,0,Service Required Soon
T23292,8,99370,5.34,77.3,10,91.0,3,Truck Healthy
T23293,5,62841,5.86,82.3,20,92.7,0,Truck Healthy
T23294,6,68818,6.02,81.4,43,92.0,1,Service Required Soon
T23295,13,156744,3.68,63.7,9,100.9,3,High Risk
T23296,7,90642,5.68,77.8,15,90.1,2,Truck Healthy
T23297,5,56065,5.77,86.7,31,84.8,1,Service Required Soon
T23298,10,103627,4.57,72.5,5,90.7,0,Truck Healthy
T23299,0,1418,7.0,95.3,30,75.4,0,Truck Healthy
T23300,1,14870,6.72,93.0,13,77.9,1,Truck Healthy
T23301,7,104774,5.05,77.0,0,83.2,1,Truck Healthy
T23302,6,71409,5.22,86.6,12,92.0,6,Truck Healthy
T23303,13,177446,3.46,61.6,24,97.7,5,High Risk
T23304,1,12566,6.67,96.4,11,80.2,2,Truck Healthy
T23305,4,37750,6.12,86.4,58,90.3,1,Service Required Soon
T23306,13,134747,4.51,58.9,40,95.5,3,High Risk
T23307,13,120023,3.36,64.1,2,101.6,4,High Risk
T23308,14,198419,4.24,54.9,33,101.3,3,High Risk
T23309,12,129846,3.06,65.6,1,99.7,9,High Risk
T23310,1,17035,6.99,100.0,20,85.9,0,Truck Healthy
T23311,9,106706,5.19,75.7,12,90.4,6,Service Required Soon
T23312,5,83461,6.08,87.7,20,93.8,2,Truck Healthy
T23313,1,14076,6.12,92.4,40,76.2,0,Service Required Soon
T23314,9,120307,4.3,72.6,19,91.4,4,Service Required Soon
T23315,11,102998,4.04,62.0,14,99.9,3,High Risk
T23316,3,32185,6.34,89.0,13,81.8,1,Truck Healthy
T23317,7,78061,5.88,76.4,53,90.0,3,Service Required Soon
T23318,6,69723,5.31,83.0,42,92.3,1,Service Required Soon
T23319,2,38190,6.85,89.7,42,79.0,0,Service Required Soon
T23320,5,54520,5.52,83.3,17,82.1,3,Service Required Soon
T23321,1,21014,6.49,93.1,25,87.5,0,Truck Healthy
T23322,11,140233,4.69,65.8,39,92.6,1,High Risk
T23323,0,9231,7.0,98.7,35,80.3,0,Service Required Soon
T23324,8,104541,5.18,76.0,50,91.3,1,Service Required Soon
T23325,13,172994,4.38,57.6,1,97.2,3,High Risk
T23326,7,86001,5.62,78.6,15,95.5,0,Truck Healthy
T23327,9,86863,4.42,73.8,42,94.7,2,High Risk
T23328,12,170817,3.59,66.2,28,94.3,5,High Risk
T23329,6,59460,6.03,78.4,32,89.3,0,Service Required Soon
T23330,11,100407,4.61,70.9,21,96.3,2,Service Required Soon
T23331,4,41969,6.39,92.7,28,83.5,1,Truck Healthy
T23332,1,17069,6.56,100.0,13,76.7,0,Truck Healthy
T23333,9,81436,4.66,77.7,57,90.5,4,High Risk
T23334,12,142868,4.21,66.1,4,95.3,4,High Risk
T23335,9,84087,4.34,72.5,15,93.9,7,Service Required Soon
T23336,6,94012,5.23,84.2,12,92.4,2,Truck Healthy
T23337,7,104165,5.69,80.9,15,99.0,2,Truck Healthy
T23338,7,83469,5.62,81.7,18,91.0,3,Truck Healthy
T23339,11,138550,4.02,68.7,43,94.2,1,High Risk
T23340,0,9936,7.0,100.0,44,75.9,0,Service Required Soon
T23341,3,34657,6.46,92.6,59,83.5,1,Service Required Soon
T23342,10,89051,4.89,72.6,28,98.1,4,Service Required Soon
T23343,1,16018,7.0,92.1,35,77.0,0,High Risk
T23344,2,34749,6.88,90.4,4,87.4,2,Truck Healthy
T23345,14,153819,3.25,54.2,49,99.9,7,High Risk
T23346,4,41607,6.06,91.6,0,86.4,1,Truck Healthy
T23347,3,51633,6.41,87.9,57,86.1,1,Service Required Soon
T23348,2,32248,6.19,91.6,32,76.4,0,Service Required Soon
T23349,9,104162,4.17,68.1,20,86.8,8,High Risk
T23350,11,89730,4.16,63.8,25,99.6,6,High Risk
T23351,4,52430,6.35,91.9,18,86.1,0,Truck Healthy
T23352,6,63248,5.14,82.8,50,87.5,2,Service Required Soon
T23353,3,43461,6.04,90.4,36,82.7,0,Service Required Soon
T23354,0,109,6.93,98.4,28,85.4,0,Service Required Soon
T23355,13,141833,3.98,56.2,17,99.8,8,High Risk
T23356,6,69009,5.51,81.7,28,88.8,1,Truck Healthy
T23357,6,61215,5.46,79.7,30,89.3,2,Truck Healthy
T23358,8,109971,5.36,80.0,39,87.8,2,Service Required Soon
T23359,9,89455,5.21,74.1,13,89.4,3,Service Required Soon
T23360,13,125094,3.28,56.9,44,97.5,3,High Risk
T23361,10,134442,3.94,72.9,57,87.9,4,High Risk
T23362,10,114945,4.86,66.0,24,94.0,2,High Risk
T23363,11,102956,4.05,71.1,32,95.5,2,High Risk
T23364,11,117309,4.28,63.1,9,97.1,3,High Risk
T23365,11,156716,3.78,67.3,45,99.5,4,High Risk
T23366,7,79937,4.39,83.6,32,88.7,3,Service Required Soon
T23367,7,95790,5.33,74.9,54,90.3,1,Service Required Soon
T23368,12,148389,3.88,64.2,3,97.4,7,High Risk
T23369,5,62920,5.68,82.1,8,93.3,3,Truck Healthy
T23370,3,40977,5.78,94.0,17,88.0,1,Truck Healthy
T23371,0,4306,6.95,100.0,37,74.9,0,Service Required Soon
T23372,11,144157,4.17,66.0,47,98.1,4,High Risk
T23373,7,86342,4.92,78.7,51,91.7,3,Service Required Soon
T23374,4,39085,6.34,89.8,50,86.8,1,Service Required Soon
T23375,12,134538,4.23,62.7,51,101.2,2,High Risk
T23376,4,48483,6.41,88.1,8,82.6,0,Truck Healthy
T23377,10,145135,4.73,73.4,41,92.1,2,High Risk
T23378,6,52420,5.62,77.1,11,93.0,5,Truck Healthy
T23379,8,80973,4.98,75.3,44,93.3,1,Service Required Soon
T23380,4,47229,5.93,92.1,44,82.8,3,Service Required Soon
T23381,10,156175,4.12,68.6,38,95.1,3,High Risk
T23382,12,155615,3.68,62.1,16,99.6,4,High Risk
T23383,14,130281,3.44,57.4,47,103.8,3,High Risk
T23384,8,104711,4.56,80.9,27,89.2,4,Truck Healthy
T23385,10,90943,4.29,68.7,58,90.6,3,High Risk
T23386,1,22479,6.93,96.4,43,78.3,0,Service Required Soon
T23387,1,15767,6.29,100.0,42,82.6,1,Service Required Soon
T23388,12,155118,4.17,63.8,23,99.6,3,High Risk
T23389,4,45058,5.68,87.3,45,88.4,1,Service Required Soon
T23390,7,77219,5.51,80.5,40,95.8,0,Service Required Soon
T23391,13,134065,3.13,57.8,5,103.5,5,High Risk
T23392,1,16722,7.0,96.4,1,79.8,2,Truck Healthy
T23393,2,34389,6.71,95.8,52,86.1,2,Service Required Soon
T23394,11,153924,3.76,66.0,23,101.8,3,High Risk
T23395,3,42003,6.6,87.3,54,82.3,1,Service Required Soon
T23396,12,165581,3.47,64.0,43,96.9,5,High Risk
T23397,2,26977,6.39,92.4,34,79.4,1,Service Required Soon
T23398,5,60423,6.08,82.2,52,86.9,2,Service Required Soon
T23399,5,72063,5.96,83.7,49,93.6,3,Service Required Soon
T23400,13,183275,3.49,64.2,29,102.9,3,High Risk
T23401,9,106285,4.24,74.0,34,95.0,4,High Risk
T23402,8,82334,4.69,80.5,8,92.4,1,Truck Healthy
T23403,2,29048,5.6,93.2,11,87.4,1,Truck Healthy
T23404,0,3334,6.9,99.8,55,82.5,0,Service Required Soon
T23405,9,75780,4.58,68.7,6,99.4,2,High Risk
T23406,4,36917,6.24,85.4,33,91.0,4,Service Required Soon
T23407,13,196543,3.29,57.9,19,97.7,2,High Risk
T23408,8,73385,4.34,72.1,18,85.6,3,Truck Healthy
T23409,0,8662,6.78,100.0,2,80.7,0,Truck Healthy
T23410,0,1195,6.57,100.0,31,76.5,0,Service Required Soon
T23411,1,17923,7.0,96.9,8,82.7,0,Truck Healthy
T23412,7,74950,5.21,81.0,20,88.8,1,Truck Healthy
T23413,2,27878,6.29,96.0,21,82.8,1,Truck Healthy
T23414,4,49102,6.81,88.2,57,81.5,1,Service Required Soon
T23415,13,166268,3.1,62.6,57,103.2,4,High Risk
T23416,1,15952,6.59,97.9,51,76.3,1,Service Required Soon
T23417,2,16685,6.12,95.6,23,84.1,0,Truck Healthy
T23418,0,6154,7.0,96.6,33,78.0,0,Service Required Soon
T23419,7,63749,5.23,76.3,9,89.8,3,Truck Healthy
T23420,12,170266,4.51,68.6,23,97.9,3,High Risk
T23421,6,67465,4.89,84.2,19,90.5,2,Truck Healthy
T23422,13,169838,3.18,64.1,32,96.6,2,High Risk
T23423,1,12663,7.0,96.6,34,74.4,1,Service Required Soon
T23424,8,87648,4.97,74.0,34,87.3,4,Service Required Soon
T23425,13,172075,3.73,58.7,18,103.2,4,High Risk
T23426,14,142999,3.45,55.5,18,105.5,6,High Risk
T23427,2,31068,6.16,93.5,45,82.1,0,Service Required Soon
T23428,14,174629,3.19,58.1,1,94.8,2,High Risk
T23429,0,4053,6.94,100.0,57,87.0,0,Service Required Soon
T23430,13,183010,3.71,59.0,17,104.3,6,High Risk
T23431,0,9812,7.0,99.0,52,74.5,0,Service Required Soon
T23432,9,122489,4.03,76.9,10,95.7,2,Service Required Soon
T23433,7,98233,5.77,75.9,37,84.0,1,Service Required Soon
T23434,6,91044,5.86,80.1,35,82.9,2,Service Required Soon
T23435,3,45723,5.8,93.5,53,85.0,1,Service Required Soon
T23436,5,52791,5.64,83.4,33,93.5,3,Service Required Soon
T23437,0,8180,7.0,97.8,4,78.0,0,Truck Healthy
T23438,9,132651,4.23,72.1,11,92.9,2,Service Required Soon
T23439,3,50604,6.02,87.4,49,82.4,1,Service Required Soon
T23440,8,74633,5.15,78.2,16,92.0,1,Truck Healthy
T23441,1,14657,7.0,97.9,32,80.9,0,Service Required Soon
T23442,4,45629,5.79,87.4,12,79.4,0,Truck Healthy
T23443,5,75504,6.44,80.5,15,85.3,2,Truck Healthy
T23444,9,102922,4.52,75.6,29,93.6,3,Service Required Soon
T23445,9,125610,4.37,77.9,35,95.1,6,Truck Healthy
T23446,14,141200,3.37,61.3,22,103.6,4,High Risk
T23447,14,131961,4.26,61.9,37,98.4,3,High Risk
T23448,9,127597,4.77,75.5,0,94.0,2,Service Required Soon
T23449,7,90485,5.08,81.8,29,96.0,1,Truck Healthy
T23450,7,62077,5.04,79.1,33,87.3,4,Service Required Soon
T23451,7,110562,5.05,79.6,53,96.2,3,Service Required Soon
T23452,12,128708,3.47,67.5,9,96.2,2,High Risk
T23453,12,122703,4.62,59.2,42,96.8,2,Truck Healthy
T23454,14,213691,3.51,61.2,7,99.0,6,High Risk
T23455,9,122208,5.02,77.3,39,95.3,2,High Risk
T23456,6,63990,5.49,79.2,13,92.4,5,Truck Healthy
T23457,12,110103,3.39,64.7,29,102.6,2,High Risk
T23458,4,46598,6.3,85.5,5,89.1,0,Truck Healthy
T23459,8,84246,5.4,80.2,16,88.4,2,Truck Healthy
T23460,13,198765,3.19,60.6,17,103.6,3,High Risk
T23461,5,66946,5.5,86.5,24,89.3,0,Truck Healthy
T23462,9,98412,5.26,72.0,47,92.5,2,High Risk
T23463,12,149689,4.08,66.6,34,91.9,3,High Risk
T23464,11,158202,4.16,66.9,1,97.9,3,High Risk
T23465,10,125293,4.73,71.8,10,97.5,4,Service Required Soon
T23466,8,89358,5.13,79.9,10,90.3,4,Truck Healthy
T23467,10,121507,4.72,70.3,23,91.8,3,Service Required Soon
T23468,7,108452,5.22,76.5,24,93.7,4,Truck Healthy
T23469,6,82018,5.64,78.9,35,90.6,1,Service Required Soon
T23470,1,17501,6.64,99.2,41,83.9,0,Truck Healthy
T23471,4,50887,6.0,87.2,2,87.2,0,Truck Healthy
T23472,9,137108,4.49,76.3,13,93.7,0,Service Required Soon
T23473,2,25519,6.44,91.8,11,84.8,1,Truck Healthy
T23474,7,80141,4.89,78.4,23,87.2,1,Truck Healthy
T23475,12,156142,4.48,67.6,10,102.5,3,High Risk
T23476,6,95470,5.61,86.7,46,89.7,3,Service Required Soon
T23477,5,74213,6.03,81.1,57,88.0,3,Service Required Soon
T23478,0,4164,7.0,99.1,2,79.1,0,High Risk
T23479,2,29495,6.14,93.6,43,84.5,0,Service Required Soon
T23480,4,56427,6.44,89.8,39,86.5,0,Service Required Soon
T23481,1,15487,6.42,97.1,17,83.1,0,Truck Healthy
T23482,10,132435,4.88,73.0,29,97.5,4,Service Required Soon
T23483,0,7816,6.98,100.0,26,75.5,0,Truck Healthy
T23484,12,178448,3.55,61.7,20,98.8,4,High Risk
T23485,7,95406,4.31,76.7,27,91.0,0,Truck Healthy
T23486,1,11171,6.02,96.3,54,80.4,0,Service Required Soon
T23487,12,158969,3.34,66.5,56,99.4,1,High Risk
T23488,2,31555,6.52,98.6,31,79.5,1,Service Required Soon
T23489,3,36169,5.37,94.1,0,86.9,0,High Risk
T23490,7,65399,5.17,75.8,14,95.1,4,Truck Healthy
T23491,14,138084,3.41,62.1,59,103.8,6,High Risk
T23492,10,112346,4.1,67.9,9,99.3,4,High Risk
T23493,13,143790,3.5,61.9,52,99.5,3,High Risk
T23494,14,180935,2.94,62.5,51,105.0,4,High Risk
T23495,11,109004,4.27,66.0,10,97.3,3,High Risk
T23496,0,2485,6.35,100.0,13,79.3,0,Truck Healthy
T23497,8,110430,4.46,79.3,45,91.4,2,Service Required Soon
T23498,12,136020,4.1,62.2,9,97.1,6,High Risk
T23499,1,13980,7.0,92.1,13,85.1,0,Truck Healthy
T23500,4,63382,6.16,84.9,34,81.5,0,Service Required Soon
T23501,14,115961,3.93,62.3,35,103.1,4,High Risk
T23502,9,116936,4.35,69.7,47,90.3,2,High Risk
T23503,1,15496,6.3,100.0,25,72.8,0,Truck Healthy
T23504,5,78005,6.13,85.4,26,84.3,2,Truck Healthy
T23505,11,111842,4.66,62.3,53,99.0,5,High Risk
T23506,7,104463,4.53,77.3,41,91.6,0,Service Required Soon
T23507,6,81972,5.95,83.0,58,85.7,3,Service Required Soon
T23508,14,191622,4.37,60.4,16,103.8,3,High Risk
T23509,9,127235,4.2,74.5,26,93.5,2,Service Required Soon
T23510,8,89821,4.62,71.3,8,94.4,2,Truck Healthy
T23511,12,121348,4.68,64.5,43,92.5,5,High Risk
T23512,12,171124,4.21,66.0,40,95.3,2,High Risk
T23513,10,144151,4.79,65.3,52,94.4,1,High Risk
T23514,0,1314,6.88,100.0,46,77.7,0,Service Required Soon
T23515,10,103667,3.9,65.5,3,89.9,3,High Risk
T23516,1,14385,6.34,95.4,33,76.2,0,Service Required Soon
T23517,0,7670,6.63,99.4,1,84.3,0,Truck Healthy
T23518,6,60840,5.16,81.6,18,89.3,1,Truck Healthy
T23519,13,148904,3.7,60.8,11,95.2,3,High Risk
T23520,7,81323,4.89,76.1,32,92.2,0,Service Required Soon
T23521,12,184948,3.92,64.5,46,100.2,0,High Risk
T23522,6,93916,5.45,83.2,55,84.6,1,Service Required Soon
T23523,13,114404,3.42,64.7,16,95.6,3,High Risk
T23524,3,42766,6.49,87.7,27,78.6,2,Truck Healthy
T23525,5,65331,6.0,86.1,22,92.8,1,Truck Healthy
T23526,9,126543,4.76,72.7,0,88.8,3,Service Required Soon
T23527,5,57614,5.93,82.4,51,88.1,2,Service Required Soon
T23528,8,94493,5.61,71.8,46,86.7,1,Service Required Soon
T23529,12,166034,3.71,61.4,0,99.3,2,High Risk
T23530,9,76835,5.03,75.0,16,96.5,3,Service Required Soon
T23531,14,200198,3.8,61.0,49,101.6,4,High Risk
T23532,4,51966,6.93,89.2,12,87.1,0,Truck Healthy
T23533,6,65827,4.96,85.7,36,93.8,2,Service Required Soon
T23534,7,65501,5.54,83.8,4,90.1,4,Truck Healthy
T23535,6,79745,5.63,84.1,36,82.2,1,Service Required Soon
T23536,7,91873,5.85,81.1,27,92.2,1,Truck Healthy
T23537,2,31141,6.25,93.6,53,81.4,1,Service Required Soon
T23538,8,80230,4.48,80.9,38,90.4,1,Service Required Soon
T23539,4,47921,6.63,91.2,46,83.3,2,Truck Healthy
T23540,6,62015,5.74,86.6,55,87.4,2,Service Required Soon
T23541,4,54612,6.32,89.5,52,88.3,2,Service Required Soon
T23542,2,19081,6.59,98.9,6,84.9,1,Truck Healthy
T23543,6,62669,5.27,84.8,59,85.5,3,Service Required Soon
T23544,7,74899,4.77,74.8,44,88.9,0,Service Required Soon
T23545,1,19814,7.0,94.3,38,77.6,2,Service Required Soon
T23546,13,186382,4.37,61.8,45,94.4,5,High Risk
T23547,5,71865,5.53,88.6,10,83.4,3,Truck Healthy
T23548,5,60560,6.14,80.4,6,85.8,3,Truck Healthy
T23549,9,129897,4.51,71.9,10,93.3,0,Service Required Soon
T23550,4,57005,5.49,83.5,19,86.1,0,Truck Healthy
T23551,7,57906,4.68,82.1,50,96.9,1,Service Required Soon
T23552,8,116975,5.0,72.0,43,91.0,3,Service Required Soon
T23553,10,109113,3.92,75.0,35,96.0,5,High Risk
T23554,4,34736,6.29,90.0,11,82.5,1,Truck Healthy
T23555,13,164934,3.87,58.4,45,96.3,8,High Risk
T23556,12,170356,4.73,61.1,14,98.1,4,High Risk
T23557,8,76069,4.14,79.7,17,88.8,0,Truck Healthy
T23558,4,49640,5.54,89.8,17,87.0,0,Truck Healthy
T23559,3,49123,6.35,93.8,44,83.0,1,Service Required Soon
T23560,6,55711,6.16,84.8,53,87.2,3,Service Required Soon
T23561,9,117572,5.12,70.7,44,93.2,2,High Risk
T23562,5,80654,6.45,87.3,4,86.5,2,Truck Healthy
T23563,6,74319,5.33,81.2,17,94.3,2,Truck Healthy
T23564,1,16515,6.26,99.9,13,81.1,0,Truck Healthy
T23565,6,64264,6.09,83.1,35,89.1,3,Service Required Soon
T23566,0,5125,6.72,97.2,35,79.1,0,Service Required Soon
T23567,6,73102,5.88,81.6,44,89.7,2,Service Required Soon
T23568,7,62387,5.41,80.2,37,94.1,2,Service Required Soon
T23569,11,124845,4.52,69.2,58,93.2,2,High Risk
T23570,10,147164,4.55,73.2,29,88.4,4,Truck Healthy
T23571,6,75320,5.8,81.5,1,90.4,1,Truck Healthy
T23572,11,143170,3.89,70.0,10,98.1,4,High Risk
T23573,8,101411,4.97,76.4,31,94.6,1,Service Required Soon
T23574,7,89722,5.49,82.6,6,86.3,2,Truck Healthy
T23575,2,24050,6.52,96.2,25,84.7,0,Truck Healthy
T23576,8,115732,5.06,77.2,30,90.7,2,Truck Healthy
T23577,8,80235,4.47,77.5,3,92.6,3,Truck Healthy
T23578,14,144151,3.71,60.3,46,95.5,2,High Risk
T23579,11,123089,4.74,68.9,46,95.0,4,High Risk
T23580,2,20626,6.31,96.6,37,84.8,1,Service Required Soon
T23581,0,617,6.91,100.0,14,81.4,0,Truck Healthy
T23582,14,119780,3.32,56.9,12,104.5,8,High Risk
T23583,0,9976,7.0,100.0,49,81.3,0,Service Required Soon
T23584,7,84042,5.19,83.3,45,97.6,2,Service Required Soon
T23585,2,25444,6.45,89.9,3,82.4,0,Truck Healthy
T23586,8,70399,4.86,73.0,13,92.0,5,Truck Healthy
T23587,3,37421,6.62,95.3,44,90.7,0,Service Required Soon
T23588,5,58716,5.23,84.5,48,87.0,0,Service Required Soon
T23589,3,33108,6.55,92.3,54,84.0,1,Service Required Soon
T23590,6,92148,5.1,77.3,53,93.6,0,Service Required Soon
T23591,10,139819,3.93,74.6,10,94.8,2,High Risk
T23592,8,97060,4.83,78.8,8,93.0,2,Truck Healthy
T23593,14,132264,3.65,58.6,46,105.6,4,High Risk
T23594,9,135344,4.73,77.6,25,92.2,3,Service Required Soon
T23595,14,176683,3.66,53.2,53,104.2,1,High Risk
T23596,0,3578,6.79,96.8,48,85.4,0,Service Required Soon
T23597,9,133477,4.65,75.4,28,93.9,2,Service Required Soon
T23598,6,68395,5.18,82.2,45,89.0,1,Service Required Soon
T23599,4,42115,5.48,87.5,59,86.8,1,Truck Healthy
T23600,3,34773,6.59,91.5,55,84.5,2,Service Required Soon
T23601,13,154865,4.22,62.9,9,98.8,5,High Risk
T23602,10,137554,5.66,68.4,16,96.9,3,High Risk
T23603,14,122152,3.48,58.4,28,106.3,6,High Risk
T23604,1,14219,6.66,98.9,42,84.4,0,Service Required Soon
T23605,0,5077,6.97,96.3,6,84.0,0,Truck Healthy
T23606,5,73328,5.42,87.5,26,80.0,2,Service Required Soon
T23607,7,97618,4.63,79.3,38,92.2,2,Service Required Soon
T23608,14,143635,3.73,59.8,15,96.5,4,High Risk
T23609,8,97284,5.05,73.0,4,92.5,0,Truck Healthy
T23610,1,14118,6.48,99.8,11,88.3,0,Truck Healthy
T23611,13,155752,4.17,56.5,24,100.0,3,High Risk
T23612,3,43610,6.67,90.1,16,82.3,0,Truck Healthy
T23613,9,142148,4.28,76.6,24,96.3,2,High Risk
T23614,12,102674,3.57,65.9,9,94.9,3,High Risk
T23615,3,34159,5.53,88.7,22,82.9,0,Truck Healthy
T23616,14,192485,3.1,54.4,9,96.7,4,Truck Healthy
T23617,9,89570,5.2,70.9,16,95.3,1,Service Required Soon
T23618,13,197636,3.21,65.4,3,100.3,4,High Risk
T23619,10,99292,4.23,68.8,1,99.4,4,High Risk
T23620,5,77534,5.58,87.0,18,89.2,6,Truck Healthy
T23621,1,17340,6.2,100.0,43,80.8,0,Service Required Soon
T23622,8,68329,4.98,72.6,12,91.7,3,Truck Healthy
T23623,14,173948,2.98,62.4,4,104.4,4,High Risk
T23624,4,43571,6.24,89.8,14,85.6,0,Truck Healthy
T23625,6,76426,5.84,78.3,0,86.7,2,Truck Healthy
T23626,1,20825,5.99,93.8,47,84.7,0,Service Required Soon
T23627,11,123235,3.52,70.4,8,91.3,3,High Risk
T23628,5,65356,5.85,81.1,26,85.6,1,Truck Healthy
T23629,2,35823,6.39,93.5,7,80.0,1,Truck Healthy
T23630,6,86590,5.8,82.3,25,83.6,1,Truck Healthy
T23631,14,217852,3.05,55.3,35,101.1,0,High Risk
T23632,8,117594,4.95,79.5,57,91.7,3,Service Required Soon
T23633,0,6249,6.74,95.2,33,76.6,0,Service Required Soon
T23634,11,164681,3.89,65.2,10,88.8,4,High Risk
T23635,7,90483,5.56,83.2,29,91.8,4,Truck Healthy
T23636,3,49931,5.56,89.0,27,90.2,1,Truck Healthy
T23637,6,76019,5.17,80.4,30,91.2,1,Truck Healthy
T23638,9,95629,5.14,68.3,6,98.5,3,High Risk
T23639,13,160794,3.23,62.7,34,96.8,3,High Risk
T23640,14,148153,3.23,57.6,14,96.8,4,High Risk
T23641,12,117217,3.88,64.6,20,99.7,3,High Risk
T23642,12,97787,4.44,61.6,18,101.6,3,High Risk
T23643,14,172422,3.08,61.9,57,103.0,2,High Risk
T23644,13,199889,4.0,58.2,5,99.5,1,Truck Healthy
T23645,14,162420,2.84,56.6,47,96.1,1,High Risk
T23646,6,52187,5.69,86.5,0,90.8,1,Service Required Soon
T23647,12,110632,4.04,67.9,16,97.2,4,High Risk
T23648,8,93987,5.48,73.3,13,95.8,4,Truck Healthy
T23649,14,188728,3.65,57.9,12,103.8,4,High Risk
T23650,5,48727,5.28,84.0,7,92.6,1,Truck Healthy
T23651,7,62255,5.49,76.0,45,92.0,0,Service Required Soon
T23652,1,17822,7.0,100.0,48,83.4,1,Service Required Soon
T23653,3,45998,6.05,91.5,29,87.0,1,Truck Healthy
T23654,1,10926,6.39,96.8,31,84.0,0,Service Required Soon
T23655,0,7756,6.28,100.0,20,78.4,0,Truck Healthy
T23656,1,9419,6.86,93.1,41,75.5,1,Service Required Soon
T23657,13,158122,3.31,61.8,41,97.3,4,High Risk
T23658,14,211682,3.06,61.4,58,101.3,1,High Risk
T23659,0,3841,6.75,95.1,26,80.8,0,Truck Healthy
T23660,3,43957,6.33,90.8,50,84.7,1,Service Required Soon
T23661,2,22300,5.97,94.3,10,83.1,0,Truck Healthy
T23662,11,138527,3.79,66.1,50,97.4,5,High Risk
T23663,8,107738,4.91,71.7,42,88.8,0,Service Required Soon
T23664,11,100503,4.07,68.3,53,97.4,4,High Risk
T23665,4,44481,5.65,84.4,1,87.6,0,Truck Healthy
T23666,5,48656,5.5,82.2,8,89.3,2,High Risk
T23667,10,144510,4.4,71.8,28,97.5,3,High Risk
T23668,5,59157,5.49,85.4,1,91.7,1,Truck Healthy
T23669,4,51866,6.13,88.0,27,81.9,1,Truck Healthy
T23670,2,35080,5.78,91.0,54,84.4,1,Service Required Soon
T23671,4,61606,5.64,88.6,39,82.9,0,Service Required Soon
T23672,3,48111,6.24,91.7,57,85.0,2,Service Required Soon
T23673,1,10829,6.33,94.1,33,84.1,0,Service Required Soon
T23674,8,124980,4.56,72.9,42,89.7,2,Service Required Soon
T23675,12,135174,3.85,65.7,55,93.2,4,High Risk
T23676,7,97129,5.55,77.6,33,85.9,1,Service Required Soon
T23677,11,164874,4.56,68.8,42,94.3,2,High Risk
T23678,1,18056,6.29,99.4,39,77.7,0,Service Required Soon
T23679,5,48697,5.51,82.5,10,88.1,2,Truck Healthy
T23680,1,14747,6.98,94.1,45,80.4,1,Service Required Soon
T23681,14,125473,3.32,55.4,2,102.2,7,High Risk
T23682,1,15070,7.0,100.0,39,77.6,1,Service Required Soon
T23683,9,123510,4.71,72.7,19,93.6,4,Service Required Soon
T23684,8,111916,5.29,79.1,6,90.3,1,Truck Healthy
T23685,7,62701,5.65,82.4,40,87.9,1,High Risk
T23686,5,68711,5.51,80.6,10,85.3,2,Truck Healthy
T23687,7,84190,5.01,79.0,57,90.8,2,Service Required Soon
T23688,7,105667,4.93,74.5,43,87.2,3,Service Required Soon
T23689,13,162226,4.4,59.4,55,97.1,4,High Risk
T23690,12,110547,3.53,68.2,1,100.8,3,High Risk
T23691,1,14816,6.2,100.0,24,85.6,0,Truck Healthy
T23692,11,90837,3.68,70.8,51,99.5,2,High Risk
T23693,14,129526,3.81,54.8,59,100.9,3,High Risk
T23694,3,31968,6.49,95.8,10,79.3,0,Truck Healthy
T23695,13,166119,3.95,60.7,28,101.0,6,High Risk
T23696,2,30574,6.26,91.7,39,84.1,1,Service Required Soon
T23697,7,70143,4.91,83.7,36,92.4,0,Service Required Soon
T23698,0,2566,7.0,100.0,42,79.5,0,Service Required Soon
T23699,0,3625,6.65,97.2,20,78.6,0,Service Required Soon
T23700,6,60998,5.09,82.3,27,92.5,1,Truck Healthy
T23701,2,32721,5.97,91.1,59,85.3,1,Service Required Soon
T23702,1,22013,6.7,99.8,38,74.9,0,Service Required Soon
T23703,1,19524,7.0,98.2,11,85.1,0,Truck Healthy
T23704,5,77111,5.89,82.5,54,87.5,0,Service Required Soon
T23705,13,124181,3.65,60.2,9,100.4,5,High Risk
T23706,9,99175,5.2,73.7,6,91.1,4,Service Required Soon
T23707,14,182796,3.45,60.3,58,102.2,5,High Risk
T23708,14,207008,3.11,56.6,8,105.3,4,High Risk
T23709,12,162981,3.81,60.8,22,100.0,3,High Risk
T23710,12,118501,3.59,66.5,31,100.2,5,High Risk
T23711,1,21297,6.74,93.4,44,82.6,1,Service Required Soon
